cty code,cty,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
40037,TN: Davidson County,0,12.82,11.74,6.51,0,0,0,0,0,1.22,0,13.79,0,0,0,0,11.1,3.05,0,0,0,8.69,2.84,0,29.77,0,0,0,0,0
40039,TN: Decatur County,0,36.23,6.9,8.54,0,0,0,0,1.35,5,0,13,0,0,0,0,15.87,0.27,0,0,0,18.98,2.16,0,37.98,0,0,0,0,0
40041,TN: DeKalb County,0,26.43,5.71,10.81,0,0,0,0,0,1.99,0,18.74,1.96,0,0,0,9.92,2.8,0,0,0,8.1,9.69,0,25.17,0,0,0,0,0
40043,TN: Dickson County,0,12.59,11.64,5.38,0,0,0,0,0,2.05,0,11.74,0,0,0,0,10.65,1.5,0,0,0,12.95,2.04,0,37.88,0,0,0,0,0
40045,TN: Dyer County,0,16.69,35.69,11.16,0,0,0,0,2.65,5.33,0,8.97,0,0,0,0,23.34,0,0,0,0,23.51,1.12,4.2,51.8,0,0,0,0,0
40047,TN: Fayette County,0,48.12,11.85,10.53,0,0,0,0,10.64,10.07,0,12.71,0,0,0,0,25.4,0,0,0,0,14.18,2.51,0,42.28,0,0,0.01,0,0
40049,TN: Fentress County,0,30.65,5.94,7.82,0,0,0,0,0,3.29,0,18.66,3.22,0.29,0,0,8.3,3.28,0,0,0,7.67,8.24,0,24.58,0,0,0,0,0
40051,TN: Franklin County,0,32.82,10.92,12.29,0,0,0,0,0,5.27,0,24.93,1.27,0,0,0,8.42,4.24,0,0,0,11.53,13.74,0,33.68,0,0.45,0,0,0
40053,TN: Gibson County,0,20.11,26.08,12.67,0,0,0,0,1.5,5.23,0,10.67,0,0,0,0,20.47,0,0,0,0,22.61,1.26,0.82,50.25,0,0,0,0,0
40055,TN: Giles County,0,42.01,10.9,6.41,0,0,0,0,0.33,3.6,0,17.1,0,0,0,0,9.9,2.03,0,0,0,10.81,5.83,0.26,35.38,0,0,0,0,0
40057,TN: Grainger County,0,31.55,4.59,10.24,0,0,0,0,0,4.59,0,13.23,5.44,0.21,0,0,3.94,6.22,0,0.01,0,3.95,10.47,0,15.35,0,0,0,0,0
40059,TN: Greene County,0,25.6,4.58,8.96,0,0,0,0,0,4.48,0.61,9.71,6.53,0.69,0.01,0,1.35,5.47,0,0,0,1.25,7.86,0,12.67,0.61,0,0,0.4,0
40061,TN: Grundy County,0,39.33,8.87,15.43,0,0,0,0,0,4.6,0.03,26.46,2.67,0,0,0,8.7,4.21,0,0,0,13.21,16.94,0,30.08,0,0.08,0,0,0
40063,TN: Hamblen County,0,27.65,4.37,9.97,0,0,0,0,0,4.26,0,11.4,5.89,0.12,0,0,2.86,5.75,0,0,0,2.89,9.75,0,13.85,0,0,0,0,0
40065,TN: Hamilton County,0,25.34,12.56,12.54,0,0,0,0,0,1.47,0.06,21.59,4.66,0,0,0,3.9,4.23,0,0,0,5.98,18.21,0,15.86,0.69,2.15,0,0,0
40067,TN: Hancock County,0,27.19,4.74,11.97,0,0,0,0,0,5.35,0,9.55,5.15,0.12,0,0,3.11,5.44,0,0,0,3.28,8.88,0,15.53,0,0,0,0,0
40069,TN: Hardeman County,0,53.43,6.95,10.22,0,0,0,0,9.37,8.3,0,16.2,0,0,0,0,22.82,0.1,0,0,0,12.02,2.46,0,38.93,0,0,0,0,0
40071,TN: Hardin County,0,57.12,5.83,8.05,0,0,0,0,3.7,6.7,0,15.39,0,0,0,0,16.63,0.65,0,0,0,14.7,2.4,0,36.23,0,0,0,0,0
40073,TN: Hawkins County,0,24.56,4.21,11.01,0,0,0,0,0,5.2,0,7.51,6.2,0.05,0,0,2.17,4.93,0,0,0,2.36,8.69,0,13.32,0,0,0,0,0
40075,TN: Haywood County,0,32.91,17.33,10.84,0,0,0,0,6.28,6.9,0,11.96,0,0,0,0,24.4,0,0,0,0,18.15,2.21,0,45.52,0,0,0,0,0
40077,TN: Henderson County,0,34.31,9.45,10,0,0,0,0,1.69,5.92,0,13,0,0,0,0,17.73,0,0,0,0,20.39,1.84,0,41.37,0,0,0,0,0
40079,TN: Henry County,0,15.32,29.43,13.07,0,0,0,0,0,5.66,0,9.35,0,0,0,0,14.17,0,0,0,0,22.02,0.76,0,52.92,0,0,0,0,0
40081,TN: Hickman County,0,21.55,9.28,6.32,0,0,0,0,0.07,2.43,0,12.98,0,0,0,0,12.16,1.27,0,0,0,15.48,3.02,0,35.22,0,0,0,0,0
40083,TN: Houston County,0,13.93,17.33,7.91,0,0,0,0,0,3.34,0,10.18,0,0,0,0,11.21,0.79,0,0,0,15.9,1.14,0,46.29,0,0,0,0,0
40085,TN: Humphreys County,0,18.04,13.19,7.85,0,0,0,0,0,3.49,0,11.13,0,0,0,0,12.73,0.78,0,0,0,18.08,1.65,0,41.7,0,0,0,0,0
40087,TN: Jackson County,0,21.04,6.96,9.51,0,0,0,0,0,2.17,0,15.95,1.51,0.16,0,0,10.62,2.73,0,0,0,6.75,5.51,0,27.02,0,0,0,0,0
40089,TN: Jefferson County,0,28.18,4.68,8.73,0,0,0,0,0,3.56,0.54,12.74,6.41,0.28,0,0,2.98,6.44,0,0,0,2.58,9.81,0,13.3,0.75,0,0,0.02,0
40091,TN: Johnson County,0,24.31,4.23,10.46,0,0,0,0,0,5.71,1.48,5.56,6.25,1.51,0.41,0,0,4.64,0,0,0,0.43,4.76,0,10.47,0.59,0,0.47,1.79,0
40093,TN: Knox County,0,34.25,5.06,9.83,0,0,0,0,0,2.92,0.46,15.7,6.65,0.01,0,0,4.88,6.18,0,0,0,4.41,11.89,0,13.96,0.87,0,0,0,0
40095,TN: Lake County,0,10.25,46.43,11.3,0,0,0,0,1.52,4.84,0,7.23,0,0,0,0,23.02,0,0,0,0,23.99,0.75,7.27,52.38,0,0,0,0,0
40097,TN: Lauderdale County,0,24.91,30.3,9.79,0,0,0,0,5.7,6.99,0,9.75,0,0,0,0,25.36,0,0,0,0,21.92,1.46,2.36,49.51,0,0,0,0,0
40099,TN: Lawrence County,0,48.6,9.82,6.47,0,0,0,0,1.26,4.2,0.47,15.84,0,0,0,0.09,11.87,1.55,0,0,0,14.59,4.38,0.11,36.34,0,0,0,0,0
40101,TN: Lewis County,0,32.2,8.37,6.46,0,0,0,0,0.85,2.65,0,14.01,0,0,0,0,12.31,1.15,0,0,0,14.99,3.74,0,33.74,0,0,0,0,0
40103,TN: Lincoln County,0,36.35,11.55,8.23,0,0,0,0,0,4.18,0,20.46,0.4,0,0,0,8.86,3.02,0,0,0,9.66,9.15,0.06,35.14,0,0,0,0,0
40105,TN: Loudon County,0,35.85,5.83,9.5,0,0,0,0,0,2.21,0.16,18.49,6.13,0.01,0,0,5.31,5.3,0,0,0,5.1,14.02,0,14.64,1.19,0,0,0,0
40107,TN: McMinn County,0,32.71,7.96,10.12,0,0,0,0,0,2.52,0.12,22.07,4.54,0,0,0,5.21,5.22,0,0,0,4.32,16.83,0,17.55,0.93,0,0,0,0
40109,TN: McNairy County,0,60.94,5.43,9.33,0,0,0,0,6.28,8.43,0,16.42,0,0,0,0,19.63,0.19,0,0,0,13.41,2.23,0,37.82,0,0,0,0,0
40111,TN: Macon County,0,16.24,13.36,10.17,0,0,0,0,0,1.98,0,13.72,0.74,0,0,0,11.44,2.89,0,0,0,6.39,2.7,0,32.12,0,0,0,0,0
40113,TN: Madison County,0,34.08,11.42,11,0,0,0,0,4.04,6.22,0,13.67,0,0,0,0,21.74,0,0,0,0,18.02,1.99,0,43.13,0,0,0,0,0
40115,TN: Marion County,0,30.18,13.03,14.88,0,0,0,0,0,3.66,0,25.37,2.55,0,0,0,6.63,4.86,0,0,0,10.14,16.43,0,26.53,0.02,2.06,0,0,0
40117,TN: Marshall County,0,28.69,9.32,7.14,0,0,0,0,0,1.81,0,17.43,0,0,0,0,9.72,2.36,0,0,0,9.15,7.93,1.43,31.17,0,0,0,0,0
40119,TN: Maury County,0.01,25.76,8.71,6.09,0,0,0,0,0.11,1.8,0.28,15.13,0,0,0,0,10.66,1.86,0,0,0.06,11.37,5.3,0.77,31.22,0,0,0,0,0
40121,TN: Meigs County,0,32.19,9.49,11.79,0,0,0,0,0,1.17,0,22.04,4.47,0,0,0,4.83,3.94,0,0,0,7.21,15.6,0,15.84,0,0.4,0,0,0
40123,TN: Monroe County,0,28.61,7.09,9.95,0,0,0,0,0,3.86,0.89,18.23,5.82,0.11,0,0,4.52,7.57,0,0,0,2.73,12.34,0,17.2,1.23,0,0,0.02,0
40125,TN: Montgomery County,0,10.86,16.8,6.98,0,0,0,0,0,2.43,0.05,9.89,0,0,0,0,9.45,1.4,0,0,0,11.45,1.05,0,47.29,0,0,0,0,0
40127,TN: Moore County,0,32.79,9.9,9.97,0,0,0,0,0,3.49,0,21.94,0.8,0,0,0,9.01,3.41,0,0,0,11.92,13.32,0,33.07,0,0,0,0,0
40129,TN: Morgan County,0,39.98,6.03,10.96,0,0,0,0,0,2.53,0,20.48,4.27,0.01,0,0,7.63,4.2,0,0,0,8.29,11.45,0,21.07,0,0,0,0,0
40131,TN: Obion County,0,11.33,43.49,14.38,0,0,0,0,0.87,4.22,0,7.97,0,0,0,0,20.46,0,0,0,0,23.58,0.74,5.77,55.66,0.06,0,0,0,0
40133,TN: Overton County,0,26.5,5.8,8.67,0,0,0,0,0,3.53,0,17.73,2.62,0.41,0,0,9.1,3.1,0,0,0,6.93,7.43,0,26.66,0,0,0,0,0
40135,TN: Perry County,0,29.74,8,7.72,0,0,0,0,0.85,3.73,0,12.75,0,0,0,0,14.37,0.74,0,0,0,18.25,2.48,0,36.51,0,0,0,0,0
40137,TN: Pickett County,0,22.76,6.71,7.11,0,0,0,0,0,3.51,0,16.27,2.35,0.42,0,0,8.59,3.15,0,0,0,6.45,5.81,0,26.4,0,0,0,0,0
40139,TN: Polk County,0,23.66,8.69,10.64,0,0,0,0,0,4.57,0.71,21.22,5.22,0,0,0,4.27,7.36,0,0,0,2.06,12.33,0,18.63,1.07,0.09,0,0,0
40141,TN: Putnam County,0,32.03,5.19,11.06,0,0,0,0,0,3.34,0,19.34,2.38,0.17,0,0,10.28,3.35,0,0,0,7.91,9.52,0,27.23,0,0,0,0,0
40143,TN: Rhea County,0,33.96,9.77,13.19,0,0,0,0,0,1.27,0,22.36,3.86,0,0,0,5.6,3.88,0,0,0,8.24,15.01,0,18.11,0,0.31,0,0,0
40145,TN: Roane County,0,38.81,6.47,11.76,0,0,0,0,0,1.75,0.05,21,5.17,0,0,0,6.07,4.49,0,0,0,7.3,13.01,0,17.27,0.02,0,0,0,0
40147,TN: Robertson County,0,10.06,15.92,7.77,0,0,0,0,0,1.76,0,11.3,0.03,0,0,0,11.15,2.74,0,0,0,8.61,0.95,0,41.28,0,0,0,0,0
40149,TN: Rutherford County,0,21.54,7.88,8.17,0,0,0,0,0,1.51,0,17.31,0.38,0,0,0,10.34,3.15,0,0,0,8.94,8,0,27.46,0,0.01,0,0,0
40151,TN: Scott County,0,32.24,5.65,7.25,0,0,0,0,0,3.44,0,17.45,3.65,0.22,0,0,6.96,4.51,0,0,0,6.62,8.77,0,21.88,0,0,0,0,0
40153,TN: Sequatchie County,0,34.01,11.01,14.73,0,0,0,0,0,2.62,0,24.24,3.82,0,0,0,6.42,3.97,0,0,0,10.02,17.53,0,22.68,0,1.28,0,0,0
40155,TN: Sevier County,0,23.13,6.17,7.54,0,0,0,0,0,3.92,2.1,12.42,7.77,0.74,0.03,0,2.03,7.22,0.01,0,0,1.42,7.25,0,15.4,1.13,0,0.12,0.5,0
40157,TN: Shelby County,0,47.51,22.05,9.38,0,0,0,0,12.6,12.65,0,10.11,0,0,0,0,27.15,0,0,0,0,16.43,1.48,0,44.9,0,0,0.12,0,0
40159,TN: Smith County,0,19.3,8.7,8.92,0,0,0,0,0,1.44,0,15.75,1.09,0,0,0,11.17,2.82,0,0,0,5.97,5.09,0,26.54,0,0,0,0,0
40161,TN: Stewart County,0,13.26,23.98,10.23,0,0,0,0,0,4.05,0,9.19,0,0,0,0,10.86,0.4,0,0,0,15.6,0.73,0,53.94,0,0,0,0,0
40163,TN: Sullivan County,0,21.76,4.06,9.48,0,0,0,0,0,5,0.49,5.27,6.08,0.51,0.03,0,0.65,3.95,0,0,0,0.79,6.73,0,10.34,0.46,0,0.04,0.34,0
40165,TN: Sumner County,0,11.99,17.34,9.26,0,0,0,0,0,1.54,0,13.09,0.19,0,0,0,12.14,3.22,0,0,0,7.14,1.45,0,35.41,0,0,0,0,0
40167,TN: Tipton County,0,34.66,25.64,9.65,0,0,0,0,8.86,9.05,0,10.04,0,0,0,0,26.6,0,0,0,0,19.48,1.67,0.19,47.46,0,0,0.04,0,0
40169,TN: Trousdale County,0,15.4,14.28,9.13,0,0,0,0,0,1.5,0,14.24,0.58,0,0,0,11.86,3.13,0,0,0,6.22,2.87,0,30.62,0,0,0,0,0
40171,TN: Unicoi County,0,28.58,4.84,11.15,0,0,0,0,0,5.24,1.18,10.24,6.68,1.3,0.08,0,0.45,5.09,0,0,0,0.86,6.73,0,13.06,0.67,0,0.3,1.61,0
40173,TN: Union County,0,34.49,5.21,10.95,0,0,0,0,0,3.99,0,15.62,5.23,0.14,0,0,5.27,6.24,0,0.02,0,4.99,10.66,0,16.85,0,0,0,0,0
40175,TN: Van Buren County,0,39.49,6.15,13.92,0,0,0,0,0,4.61,0.02,23.58,4.42,0.01,0,0,8.67,3.31,0,0,0,10,16.06,0,26.5,0,0,0,0,0
40177,TN: Warren County,0,31.27,5.88,12.63,0,0,0,0,0,3.51,0,21.31,2.81,0,0,0,8.58,3.1,0,0,0,9.29,13.28,0,26.32,0,0,0,0,0
40179,TN: Washington County,0,23.84,4.52,7.32,0.02,0,0,0,0,5.04,0.96,7.68,6.47,1.08,0,0,0.38,4.47,0,0.02,0,0.71,6.43,0,11.33,0.63,0,0.31,0.51,0
40181,TN: Wayne County,0,51.92,7.73,7.37,0,0,0,0,2.11,4.72,0,15.04,0,0,0,0,14.63,1.05,0,0,0,15.59,3.24,0,35.77,0,0,0,0,0
40183,TN: Weakley County,0,14.05,37.4,14.79,0,0,0,0,0.28,5.06,0,9.38,0,0,0,0,17.03,0,0,0,0,23.66,0.77,1.64,54.86,0,0,0,0,0
40185,TN: White County,0,37.32,5.1,12.66,0,0,0,0,0,3.93,0,21.29,2.93,0,0,0,9.79,3.6,0,0,0,8.81,12.75,0,26.93,0,0,0,0,0
40187,TN: Williamson County,0,17.67,9.44,6.24,0,0,0,0,0,1.37,0,14.86,0,0,0,0,10.76,2.5,0,0,0,10.26,4.89,0,28.7,0,0,0,0,0
40189,TN: Wilson County,0,17.61,10.32,8.66,0,0,0,0,0,1.36,0,15.91,0.5,0,0,0,11.51,3.31,0,0,0,7.28,4.8,0,28.6,0,0,0,0,0
41001,TX: Anderson County,0,2.23,30.01,0,0,0,0,0,0,20.58,0.7,0,0,0,0.01,0,20.01,0,0,0,0,1.18,0,0,3.04,0,0,0,0.08,0.99
41003,TX: Andrews County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41005,TX: Angelina County,0,0.6,13.09,0.04,0.04,0,0,0.02,0,7.08,1.29,0,0,0,0,0,34.88,0.32,0,0.12,0,0.01,0,0,4.72,0,7.63,0,0,0.83
41007,TX: Aransas County,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.09,0,0,13.67,0.8,0.89,0,0.48,1.12,0,0,0.05,0,0,0.54,0.04,0.48
41009,TX: Archer County,0,0,11.3,0,0,0,0,10.99,17.22,0.62,0,0,0,0,0,0,2.4,0,0,0,0,0,0,19.25,0.17,0,0,0,0.29,0
41011,TX: Armstrong County,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0.34,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0
41013,TX: Atascosa County,0,3.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77,2.81,3.06,0,1.03,2.71,0,0,0,0,0.01,0,0.19,2.02
41015,TX: Austin County,0,0.28,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,2.11,0.13,0,0.51,2.66,0,0,0,0,1.07,1.11,0,0
41017,TX: Bailey County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41019,TX: Bandera County,0,2.76,1.88,0,0,0.01,0,0,0,0,0,0,0,0,0,0.47,2.04,6.14,2.23,0,1.8,1,0,0.27,0.18,0,0,0,2.49,0.62
41021,TX: Bastrop County,0,1.74,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,1.03,0,0,1.06,3.09,0,0,0.83,0,0,0,0.09,0
41023,TX: Baylor County,0,0,7.11,0,0,0,0,11.31,14.33,0.57,0,0,0,0,0.02,0,0.98,0,0,0,0,0,0,9.4,0,0,0,0,0.07,0
41025,TX: Bee County,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,16.48,1.03,1.58,0.85,0.94,2.6,0,0,0,0,0,0,0,1.67
41027,TX: Bell County,0,1.66,18.56,0,0,0,0,0,0,2.02,0,0,0,0,0,0.37,4.04,0,0,0,0.22,1.76,0,0,0.07,0,0,0,0.96,0.51
41029,TX: Bexar County,0,5.34,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0.16,5.98,3.98,1.38,0,2.13,3.04,0,0.01,0.26,0,0,0,0.85,1.04
41031,TX: Blanco County,0,5.95,11.03,0,0,0,0,0,0,0.06,0,0,0,0,0,0.25,2.45,0.93,0,0,1.15,1.5,0,0.35,0.22,0,0,0,0.67,0.66
41033,TX: Borden County,0,0,0.14,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41035,TX: Bosque County,0.11,0.39,20.78,0,0,0,0,0,0,5.16,0,0,0,0.01,0,0.79,2.5,0,0,0,0.02,0.48,0,2.75,0,0,0,0.71,2.72,0.53
41037,TX: Bowie County,0,4.67,25.08,0.01,0,0,0,6.61,11,9.32,0,5.35,0.05,0,0,0,20.58,0,0,0,0,1.25,0.39,0,22.45,0,0,0.03,0,0
41039,TX: Brazoria County,0,0,0.47,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.01,15.12,5.79,0.32,0,0.13,0.09,0,0.02,0.79,0,0.68,1.44,0.25,0
41041,TX: Brazos County,0,0.64,13.98,0.05,0,0,0,0,0,0.28,0,0,0,0,0,0,15.59,0.81,0,0,0.04,3.19,0,0,0,0,0.03,0,0.31,0
41043,TX: Brewster County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,8.73,8.04,0.29,0,0,0,0,0,0,0,0,0,0
41045,TX: Briscoe County,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
41047,TX: Brooks County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.81,0,0.56,0.23,0.61,0.55,0,0,0,0,0,0,7.51,1.58
41049,TX: Brown County,0.02,0,12.56,0,0,0,0,0,0,0.51,0,0,0,0,0,0.35,1.44,0,0,0,0,0,0,13.17,0,0,0,2.18,2.54,0.04
41051,TX: Burleson County,0,0.67,13.29,0.01,0,0,0,0,0,0,0,0,0,0,0,0,12.13,0.74,0,0,0.26,3.95,0,0,0,0,0,0,0.26,0
41053,TX: Burnet County,0,3.3,13.5,0,0,0,0,0,0,0.76,0,0,0,0,0,0.17,2.31,0.15,0,0,0.44,0.97,0,0.2,0.34,0,0,0,0.73,0.53
41055,TX: Caldwell County,0,2.86,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,1.78,0,0,1.71,3.15,0,0,0.88,0,0,0,0.04,0.15
41057,TX: Calhoun County,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,1.57,1.21,0,0.62,0.72,0,0,0.5,0,0.37,0.61,0,0.23
41059,TX: Callahan County,0.03,0,16.59,0,0,0,0,0,2.87,0.31,0,0,0,0,0,0,0.46,0,0,0,0,0,0,20.5,0,0,0,0.53,0.8,0
41061,TX: Cameron County,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.67,0.14,1.19,0,0.9,1.12,1.3,1.12,0,0,0,0,0,0,41.19,1.25
41063,TX: Camp County,0,2.26,27.02,0,0,0,0,4.07,1.41,17.72,0,1.8,0,0,0,0,17.53,0,0,0,0,0.99,0,0,13.06,0,0,0.02,0,0
41065,TX: Carson County,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.65,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
41067,TX: Cass County,0,3.6,25.29,0,0,0,0,3.45,3.44,17.49,0,5.07,0,0,0,0,20.33,0,0,0,0,0.6,0.13,0.02,15.61,0,0,0,0,0
41069,TX: Castro County,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.87,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0
41071,TX: Chambers County,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,16.94,6.61,0,0,0.02,0,0,0,1.34,0,1,1.31,0.89,0
41073,TX: Cherokee County,0,2.63,27.04,0,0,0,0,0,0,20.85,1.08,0.01,0,0,0,0,25.96,0,0,0,0,0.49,0,0,4.58,0,0.3,0,0,0.49
41075,TX: Childress County,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.83,1.36,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0
41077,TX: Clay County,0,0,15.23,0,0,0,0,10.57,14.52,0.82,0,0,0,0,0,0,4.57,0,0,0,0.1,0,0,26.59,1.23,0,0,0,0.12,0
41079,TX: Cochran County,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41081,TX: Coke County,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,6.8,0,0,0,1.06,0,0
41083,TX: Coleman County,0,0,9.67,0,0,0,0,0,0,0.37,0,0,0,0,0,0.02,1.33,0,0,0,0,0,0,14.53,0,0,0,2.21,1.1,0
41085,TX: Collin County,0.01,0.01,32.83,0,0,0,0,7.36,7.85,5.07,0,0,0,0,0,0,7.91,0,0,0,0,1.7,0,8.18,5.44,0,0,0,0,0.36
41087,TX: Collingsworth County,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1.15,2.71,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
41089,TX: Colorado County,0,0.43,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06,2.43,0.21,0,1.07,2.78,0,0,0.21,0,0.74,0.79,0,0
41091,TX: Comal County,0,5.73,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0.21,5.67,2.76,0.06,0,2.33,3.14,0,0.01,0.81,0,0,0,0.75,0.69
41093,TX: Comanche County,0.34,0,14.48,0,0,0,0,0,0.65,0.68,0,0,0,0,0,0.53,1.26,0,0,0,0,0,0,13.29,0,0,0,1.04,2.42,0.11
41095,TX: Concho County,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,8.03,0,0,0,1.84,0.42,0
41097,TX: Cooke County,0,0,32.1,0,0,0,0,11.29,13.14,1.27,0,0,0,0,0,0,7.15,0,0,0,0,0.16,0,26.07,2.95,0,0,0,0,0.04
41099,TX: Coryell County,0,1.04,17.96,0,0,0,0,0,0,3.29,0,0,0,0,0,0.71,2.33,0,0,0,0,0.74,0,0.87,0,0,0,0.06,1.69,0.53
41101,TX: Cottle County,0,0,0.17,0,0,0,0,0,0.88,0,0,0,0.08,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41103,TX: Crane County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41105,TX: Crockett County,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.84,0.81,0,0,0,0,0.73,0,0,0,0,0.11,0
41107,TX: Crosby County,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41109,TX: Culberson County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.71,0.27,0,0,0,0,0,0,0,0,0,0,0
41111,TX: Dallam County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,1.29,0,0,0,0,0,0
41113,TX: Dallas County,1.14,0.01,30.99,0,0,0,0.04,2.2,0.84,8.44,0,0,0,0,0,0.06,7.56,0,0,0.01,0,1.64,0,3.04,3.04,0,0,1.8,0.76,0.66
41115,TX: Dawson County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41117,TX: Deaf Smith County,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,2.08,0,0,0,0,0,0,0.44,0,0,0,0,0,0
41119,TX: Delta County,0,0.64,31.81,0,0,0,0,11.08,12.19,6.49,0.01,0,0,0,0,0,10.16,0,0,0,0,2.05,0,3.77,12.98,0,0,0,0,0
41121,TX: Denton County,0.23,0,30.42,0,0,0,0,5.96,6.75,3.43,0,0,0,0,0,0,6.79,0,0,0,0,0.58,0,14.57,2.85,0,0,0,0.23,0.35
41123,TX: DeWitt County,0,1.03,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,2.47,0.61,0,1.67,2.18,0,0,0,0,0,0,0,0.36
41125,TX: Dickens County,0,0,0.4,0,0,0,0,0.88,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41127,TX: Dimmit County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,2.92,4.13,5.75,0,0,1.15,0,0,0,0,0,0,2.91,0.6
41129,TX: Donley County,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.91,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0
41131,TX: Duval County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,0.33,2.32,0,0.67,0.93,0,0,0,0,0,0.01,1.51,2.92
41133,TX: Eastland County,0.4,0,16.57,0,0,0,0,0,3.1,0.51,0,0,0,0,0,0.14,1.14,0,0,0,0,0,0,21.73,0,0,0,0.37,1.61,0
41135,TX: Ector County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41137,TX: Edwards County,0,1.21,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,5.41,2.61,0,0.04,0,0,0.59,0,0,0,0,2.21,0.03
41139,TX: Ellis County,0.51,0.45,30.97,0,0,0,0,0.17,0,12.33,0,0,0,0,0,0.22,7.49,0,0,0,0,2.27,0,0.32,1.53,0,0,1.24,1.62,1.06
41141,TX: El Paso County,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.84,1.24,0,0,0.11,0,0,0,0,0,0,0,0,0
41143,TX: Erath County,0.74,0.76,15.06,0,0,0,0,0,1.29,0.95,0,0,0,0,0,0.5,1.59,0,0,0,0,0,0,14.96,0,0,0.28,0.42,2.35,0.07
41145,TX: Falls County,0,1.08,23.24,0,0,0,0,0,0,2.44,0,0,0,0.19,0,0.52,6.86,0,0,0,0,3.21,0,0,0,0,0.15,0,1.02,0.83
41147,TX: Fannin County,0,0,36.68,0,0,0,0,14.39,20.74,3.82,0.01,0.04,0,0,0,0,7.43,0,0,0,0,1.66,0,9.74,9.34,0,0,0,0,0
41149,TX: Fayette County,0,0.95,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,1.61,0,0,1.2,3.46,0,0,0.26,0,0.01,0,0,0
